pstar_mc,pstar_vb,true_star
0.0007002246921747936,0.0055509765604991,false
1.0,0.994992561844077,true
0.9998260050472061,0.9949591880375734,true
0.13711909594702532,0.45676974168534706,false
0.0,0.005009716994498565,false
0.21391284551428222,0.8397369614331675,true
6.845394468218133e-134,0.005020453590624513,false
1.0,0.994997542005546,true
1.0,0.9949961674372504,true
0.0,0.0050021179784114815,false
0.16212604208943646,0.21484438140290188,false
6.432307908050304e-161,0.005004636709732304,false
1.0,0.994994349943126,true
8.847909531370369e-29,0.005013125789141031,false
0.9999999999435358,0.994947121572318,true
2.234904656001676e-19,0.00501745617325886,false
0.9987139997552343,0.9949452143852862,true
4.7197635009483965e-86,0.005033447243671802,false
0.34980356308130567,0.8999163035156965,false
0.0004229732962408788,0.00524000747127888,false
1.1489830544641196e-63,0.005073703704044411,false
7.563801322687817e-5,0.005304229858268074,false
1.8305653912206766e-7,0.0052245853517197275,false
0.9904463385705743,0.9947992854274634,true
9.07463026605559e-10,0.005036299548015479,false
3.4356881089397106e-15,0.005039428841513669,false
0.9992205722336428,0.994875790030278,true
0.0,0.005007955672177241,false
0.0,0.005008469256893222,false
0.11755726945806876,0.00998272629798238,false
3.927022961620003e-5,0.006779844941845751,false
0.0,0.00500456473014105,false
3.677742071224921e-92,0.0050233927037031416,false
0.0007181610879852149,0.0064724922135226,false
5.379368691742774e-27,0.005208861339020188,false
9.240900912605107e-7,0.005031652842821128,false
2.006218904280639e-13,0.005022930218601267,false
0.9017027674077507,0.8597881571059809,true
4.309880045027908e-9,0.005110829655347898,false
2.546832123203096e-54,0.0050131362925235,false
0.0,0.00500362385610561,false
1.494003939924186e-41,0.0050104853394425065,false
0.8896309274244927,0.9640137531198192,true
0.2876593868492111,0.5514236374822021,false
0.0,0.005002465814284711,false
0.862164129882812,0.9587614332359744,true
0.9999999961758697,0.994937002370901,true
0.4264784587715344,0.8257835822699202,false
2.2415262666458363e-50,0.005079298092271506,false
1.0,0.994996117988287,true
3.466523661221809e-110,0.005018581351865836,false
0.001335028576893073,0.008955332130330609,false
0.0001477792779401791,0.00514527285414833,false
1.214586083773104e-19,0.005052781036527776,false
0.8159656407835529,0.9687396464100388,true
5.84391426130947e-12,0.0050228998159175114,false
0.9984938671554493,0.9949352538169248,true
3.890773960340808e-28,0.005174622078384858,false
0.9706968146009979,0.8064582961501344,true
0.006214856571327393,0.009478087267239036,false
1.0,0.9949866101847598,true
0.08828478755179016,0.03856839647366788,false
0.9991103137183138,0.9948198948410716,true
0.8042807073898595,0.9610416537291824,true
3.719452403094753e-6,0.005274670710584427,false
4.8276037988030965e-63,0.005018166318034225,false
0.11291071285592044,0.9175929262760452,true
1.0,0.9949964516668616,true
8.682487414538005e-188,0.0050091850726726745,false
0.0,0.005001509240690273,false
0.0,0.005005629583285666,false
0.03279338664510559,0.12495069713051551,false
9.843069569659251e-104,0.005047076814560176,false
0.00010002942198925645,0.005305813134945247,false
0.0,0.005007951227044314,false
3.224513708608875e-66,0.005013861002862521,false
0.0,0.005000308119822353,false
1.0,0.9949777115980802,true
1.0,0.9949950963504296,true
0.0,0.005006478897657486,false
1.0,0.994997393270688,true
1.6151298806358153e-51,0.005020395248135943,false
1.0,0.9949936992351704,true
0.0,0.005001852016058622,false
9.947374096336154e-133,0.005006560465917755,false
2.2885606431757753e-105,0.005027519805952263,false
1.1196383674404991e-20,0.005025030557005646,false
3.560751324360611e-17,0.005033042226945567,false
3.11171800834e-312,0.005019043412757977,false
0.9844924603101811,0.9948820028303472,true
0.8974953354334321,0.9454429625927696,true
3.401502412893503e-14,0.005354990870129764,false
0.014039794104901866,0.015851033001280716,false
1.0,0.994984716513666,true
1.0,0.9949973955045932,true
3.470411661809587e-45,0.005012578723607288,false
9.53553702353661e-95,0.005021085309994755,false
0.0,0.005015038706641806,false
3.261648595411975e-238,0.005004447338760562,false
0.0,0.005000269098089977,false
0.0,0.005004158960382385,false
1.2953946128116352e-40,0.005170900234470879,false
1.0,0.9949833445842304,true
0.0005134938757406425,0.005150214495587728,false
0.0,0.005036434712947215,false
0.1852150181155267,0.31372246998823944,true
0.027322081919979764,0.005273192317079784,false
1.0,0.9949973498462594,true
0.7198237970870687,0.6120516539429526,true
0.04810667030482167,0.005366811047834856,false
0.0,0.005000382834746806,false
0.0,0.005001812078928989,false
0.0,0.005000818684677233,false
0.6668297819901503,0.005057448556878155,true
7.770818081781998e-241,0.0050037314834845414,false
4.0806183516222755e-39,0.005048605179889763,false
0.9376204950933869,0.32916464636193943,true
0.9961955594598146,0.9855733724682813,true
0.00029274839373869097,0.00521765540701996,false
8.611207428394113e-44,0.005078596516602778,false
1.3261424032405127e-124,0.00502466308038665,false
6.06093482446842e-72,0.005023658269884065,false
5.940626953902004e-44,0.005247228239640163,false
0.0005170685836672507,0.009207306249118611,false
1.0081594912178075e-268,0.0050088469872567876,false
0.0,0.005002710820587615,false
0.0,0.005005788720838551,false
0.0,0.0050060529082000035,false
2.4978714052774418e-278,0.005022836135608033,false
0.026467114647498905,0.030853015467073752,false
1.2408387126006565e-71,0.0050075147856907,false
1.3853906913929064e-196,0.0050634853030426035,false
1.580473807504095e-53,0.0050064913896080065,false
0.2605904684227409,0.40203263432441416,false
7.471756557916437e-18,0.005056359641288062,false
1.9150271792741884e-57,0.005019196311508494,false
1.0,0.994990318053624,true
0.9993315605289449,0.994805441354644,true
1.4471502120177947e-223,0.005003252610156431,false
1.0,0.9949990152316254,true
0.0,0.00500667865006478,false
6.839975475439955e-17,0.005047081313389477,false
0.9998821701777401,0.9949902586884816,true
7.245685573904533e-215,0.005010604209876188,false
7.901849105588946e-99,0.005004661359715074,false
1.319672934430688e-35,0.005021014843063584,false
3.174155809396838e-93,0.005088741455395933,false
0.0,0.005001940511031282,false
4.562448279234921e-7,0.005450952238997092,false
7.04548654096543e-14,0.005079416493609628,false
0.22186017256330348,0.3909791313383586,true
4.711297845925975e-114,0.005008919169573179,false
1.6930889292748024e-162,0.005010659770030558,false
5.239668522340278e-12,0.006038937436151375,false
0.6844224626827177,0.9858282802348044,false
1.0,0.9949990419356244,true
2.711524630695708e-229,0.005046645156541618,false
0.0,0.005008547960147613,false
1.290677152281145e-29,0.0050699695138001315,false
1.7830398509012075e-34,0.005013944838867864,false
0.0,0.005001512615469739,false
0.0,0.005001819598014864,false
0.0,0.005004032168412393,false
0.0,0.005011764682528687,false
0.841204171074045,0.6956074043992698,true
1.0,0.9949818113470472,true
1.2045966881163639e-60,0.005006783665954405,false
0.47143283668620595,0.5641989626400328,false
3.210514471077297e-41,0.005024169606761568,false
1.0,0.9949963209201588,true
0.0,0.005002931768889546,false
1.0,0.9949942037065438,true
2.1648162609958524e-10,0.005055771852552895,false
8.902733914667886e-29,0.005122619274256313,false
0.6396087458591175,0.6700689399930111,false
1.0,0.9949862082858794,true
1.0,0.9949983648915892,true
1.433261205277256e-34,0.005034517515657055,false
3.979953274496431e-32,0.005028453230379351,false
0.6910132866392015,0.9130999918828732,true
2.8095029028724343e-6,0.005164216454966351,false
6.645612684996673e-18,0.005051344770045142,false
5.872607461149539e-209,0.0050087779090994345,false
4.712368223954622e-266,0.005004112626303788,false
0.0,0.005002680101146179,false
0.21839721114938446,0.9730342586904018,false
1.5690278431838357e-5,0.005690099085829537,false
0.003418945015821094,0.02411385369720873,false
3.281080113524076e-19,0.005044622881086104,false
1.0,0.9949860535587364,true
0.9999999499854603,0.9949621599998872,true
6.303333303761247e-30,0.00504536587163239,false
0.9982563871567101,0.9947036857982372,true
9.740261914715601e-69,0.00500985889416064,false
8.029625131442706e-159,0.005036440438559066,false
1.1152071010645797e-69,0.005019220851368377,false
0.9987252736135479,0.28141368277934536,true
2.1908461015565091e-44,0.00507144574080423,false
4.2319498861371916e-7,0.0050397286803260805,false
0.6038005626266807,0.9095561296538176,true
0.9999848629343346,0.9949680048373696,true
8.835244912569054e-6,0.0053205842324487865,false
1.0,0.9949893666965408,true
3.389469536870618e-5,0.005212490523817085,false
1.0,0.9949921984996392,true
8.282818597577718e-7,0.005223283123004753,false
0.976165484179885,0.6663184530894586,true
0.9943588062270124,0.9675421191920736,true
2.309175695396998e-9,0.005116403789952664,false
0.9272380472618379,0.9593383540919094,true
0.012331066498418959,0.0958189174436118,false
0.13689291616621763,0.8335453025232121,true
8.880044651897468e-52,0.005015087786722303,false
0.030164551337577887,0.10578832376681314,false
0.3066675892002672,0.867576245342526,false
1.4085942270233986e-203,0.00500661516421864,false
0.012662969620163904,0.05511981764280947,false
1.0672217483666495e-14,0.0050640879711260295,false
9.195892637006896e-24,0.005019343444510926,false
0.9999998139479822,0.9949823544452808,true
0.9999929818313005,0.994919666633252,true
7.259834149423127e-11,0.005139405758177465,false
0.04427803213716386,0.042621224812526184,false
0.012740337177078558,0.010032226755995985,false
6.65262710723558e-41,0.005003975199044903,false
1.0,0.9949928637565398,true
2.7351033435319464e-9,0.005078689646912231,false
9.541201517406562e-8,0.005252575441619263,false
6.623277769837726e-166,0.0050212369239496565,false
0.0,0.005007384719098422,false
1.0454394868678825e-117,0.005028812303996342,false
5.380547896566117e-161,0.0050047412186070075,false
4.203695427637975e-6,0.005221277391184708,false
4.921187324354635e-12,0.005049133743160257,false
9.891187708778998e-143,0.0050116224954415535,false
2.091783137704467e-6,0.00528491391219481,false
0.0012398374277321138,0.006309632154179069,false
0.0,0.005000642074365073,false
0.0,0.005004886065576198,false
0.0,0.005003987334420192,false
4.1169885420298104e-131,0.0050186304419194356,false
8.997960196396759e-88,0.005044488195175251,false
0.003042498285707208,0.06684782346018543,false
0.9999342587078591,0.9949799604985932,true
1.1078471695848904e-119,0.005016743273329607,false
2.164650067691913e-20,0.005009824995666161,false
0.5551178542307691,0.7893326862137784,true
0.46155252692139015,0.5892657940121453,false
0.7287343407262106,0.986175672024282,true
6.497624577716777e-79,0.005010364991875467,false
1.0,0.9949915425838683,true
0.9999999999999858,0.9949514142073184,true
3.079610386268301e-180,0.0050089220561182245,false
3.0131346098035024e-105,0.005014524313762777,false
3.5934794627323855e-237,0.005006047129231288,false
9.642990178242163e-79,0.0050105206891704656,false
0.0,0.0050037663969279104,false
1.9229753306341766e-50,0.005023919377850114,false
1.0,0.9949648739766876,true
0.9998849238058182,0.9949346468670928,true
4.5759857854435615e-40,0.005017810770427713,false
6.094669054545424e-12,0.00587502787440202,false
1.8309074863421083e-275,0.005002839181881163,false
0.009347742048570185,0.0832598374973276,false
6.355899768374273e-5,0.005699697900999173,false
1.0,0.9949982920068524,true
1.0,0.9949983617416788,true
1.7173057772147755e-39,0.005020209841751859,false
0.9999999999999725,0.9949628472709736,true
0.020200593266377444,0.005087678004553511,false
1.6595561754206084e-53,0.0050080479181138955,false
3.4733882077706875e-51,0.005057122019283696,false
1.9139658762173678e-7,0.00567021112533256,false
1.450900616212922e-172,0.005053313874405893,false
1.079085619727514e-14,0.005074203173370278,false
1.0,0.9949773420243754,true
0.9995767961337543,0.994915447696906,true
8.94340631778683e-26,0.005030311403176111,false
8.023948004085219e-76,0.00502651457117116,false
0.79648551426472,0.9539435582130834,true
0.9999924669519291,0.9924547387736938,true
0.0,0.005003253872240929,false
0.0,0.005006346739364617,false
1.0,0.9949711583813328,true
0.6636523960100243,0.4941634461198154,true
1.5831669735643543e-23,0.005180595912900371,false
6.638770059363404e-233,0.005027824149848281,false
0.0,0.005001424863302101,false
0.10003060219715554,0.478698522769921,true
4.043690854493774e-55,0.00502228129751452,false
0.0009985584954425187,0.0062118825155033155,false
5.211564127129073e-9,0.005053791799314631,false
0.1625122193145026,0.005030457138088197,true
1.6526344091246205e-279,0.005023028338546761,false
0.04067861675838072,0.007117267250124971,false
5.937457480161163e-10,0.005233968703984725,false
0.0,0.005002448813754752,false
1.0,0.9949988206175264,true
9.413470651463373e-55,0.005020985602923464,false
0.9757855009230287,0.9813866716683934,true
0.0,0.005005415372711755,false
1.8240232774226992e-165,0.005028548367033874,false
0.9780107272737282,0.829671379367133,true
0.6166864558113336,0.9709502197286544,true
1.0,0.994996890317152,true
1.2076888787342283e-61,0.005010070932497211,false
2.9112300119244603e-5,0.005216280736932523,false
1.7794711130932634e-24,0.005167212354271177,false
1.0,0.9949902911271028,true
5.794011054300203e-7,0.005037282521680445,false
1.3140297646124648e-228,0.005010270452236764,false
1.4426916657101325e-22,0.005380830981285429,false
9.838345542170933e-7,0.005898250523962772,false
6.102890369033282e-10,0.00518670081153462,false
2.0949102899082167e-89,0.00505756050554422,false
3.475746155173611e-11,0.005044002290334139,false
0.9942250471378262,0.9948216080652028,true
8.528374860027349e-244,0.005026562898625696,false
1.642688252203703e-100,0.005028998495134316,false
0.0,0.0050006820605010055,false
2.062061050962611e-23,0.005021289850958513,false
0.00014499354250559662,0.005325755254754354,false
6.9386239818963265e-6,0.005144147647284518,false
0.0,0.00500721351420876,false
0.027899107859996455,0.16623546060831704,false
0.2561724217671293,0.6232417421959001,false
1.4597154266128333e-251,0.0050213431175040015,false
1.6173077934661505e-74,0.005058086654270229,false
0.6305678006701384,0.8379043421154421,true
2.1661395503066244e-18,0.005020379603942812,false
3.2505335642439835e-32,0.0050239717477598925,false
0.6353738669955256,0.13076852178603346,true
8.114440227887581e-14,0.005163368394034123,false
7.562184596488379e-214,0.0050032683804611,false
1.8986163529557616e-5,0.005141615897688898,false
0.0,0.0050003550993640705,false
1.382856462837665e-13,0.005164085117419661,false
9.362865220122966e-11,0.005209488026407404,false
1.0,0.994996860626778,true
0.9295515733653482,0.994985358609902,true
0.46167543569205816,0.8066561956072638,true
0.0,0.005002382597904672,false
0.0011130018705949997,0.006730361030776658,false
1.6754959289e-313,0.005008412858565369,false
0.0,0.0050030317294722315,false
1.0,0.9949621029425264,true
1.314932779402724e-108,0.0050019017712249645,false
0.0,0.005003324429053283,false
1.1225818205777104e-61,0.005023842058030825,false
1.33696998384506e-11,0.0050826870629994345,false
3.270117994927155e-65,0.005006544320237185,false
3.4975781116246316e-35,0.005018637705746679,false
0.0,0.005002608792679935,false
0.0,0.005001458830406374,false
0.9999070441760943,0.9949335034380076,true
0.030789828706862726,0.055413129392554904,true
5.326257105621328e-32,0.005042101379908114,false
0.9634733118159896,0.9842134928145913,true
1.9517884629511544e-10,0.005027611125129535,false
8.348877154041532e-51,0.005013553194265889,false
1.0,0.994999081473223,true
4.3083708096375755e-106,0.005010478430378575,false
1.0,0.9949980738812289,true
0.30249620038168595,0.18246950527249065,false
0.0071951095775987526,0.006196586722738628,false
0.00014789327512683103,0.005570121735184592,false
0.0262550121994059,0.6174240033398515,false
0.9701296266934323,0.9800509276631928,true
0.0,0.005001026347067265,false
0.0,0.0050032488009388925,false
