ra,dec,is_star,flux_r_nmgy,color_ug,color_gr,color_ri,color_iz,gal_frac_dev,gal_axis_ratio,gal_radius_px,gal_angle_deg,log_flux_r
0.4881002560342717,0.5320752166640924,true,28.61047815084976,1.0081009815657136,0.4409916574464866,0.25012379012916364,0.08733657833027376,,,,,3.353773019639936
0.48938822949318433,0.4728866157859643,true,0.47707736567701503,2.2160086705502406,1.0877556143184235,0.45063992386293605,0.268201741193398,,,,,-0.7400766090505277
0.569799970656198,0.6337288391779947,false,0.4390885138444643,0.07842372026696573,0.5497221577878914,0.3404958274013766,1.1360434347219186,0.04817220237008843,0.6269513723893438,0.4189759559171597,175.11819664820848,-0.8230542601613751
0.5762582517577955,0.5791446777580295,false,22.047926887187092,-3.200435826716725,1.0722913708533088,-0.08028835654007727,1.1415265736501603,0.3298796891108934,0.6012628590005435,1.0596002686809514,119.93836180930688,3.093218578751144
0.605439741297881,0.49746629102750534,false,1.509092195967869,-1.7041278128703865,0.2537915561916053,0.15276828963828692,0.5331465171936115,0.0024619121876217004,0.8816881297200856,5.124367368241895,0.5738201196852399,0.41150827531355605
0.5942288916857967,0.49130899198797634,true,156.74049911692063,-0.06808295009336951,0.5331455903916444,-0.202552788156778,0.33660624167853503,,,,,5.054591565981781
0.4763790901643462,0.4197150422880848,false,1.783935215868226,-0.6905198469682722,1.1805010019127642,0.7249337755190894,0.32180914933765553,0.32426219870808626,0.5034352466663806,2.2403862695654917,40.08816629031072,0.5788217195232397
0.4617729298332576,0.5342859500084475,false,1.1246335462533472,-0.6820283727661699,1.141303802016179,0.20889702750755448,0.5613862793629802,0.2559262794517314,0.5514327242262606,0.3757504488844916,105.84940195160485,0.11745724592898155
0.5270379841835329,0.4579727768673106,false,1.6878999901714091,-1.941947704852793,1.3433054764564218,0.12287387354693086,0.6048028034284758,0.9985039869719348,0.62460599190617,0.9515868075841012,111.86090923809478,0.5234851468897752
0.6057689990052024,0.4747945920657302,false,3.4876513878607325,1.3867250177498494,0.5484914444420976,-0.14885367653101922,0.3437474439354142,0.19026197164505793,0.3975116884237263,1.0503100032435235,26.096088978791833,1.2492285549109399
0.4646930324836344,0.6341872687726132,true,9.24033562044668,0.8502775082189407,-0.3754239033948601,1.7515000059140922,0.5777508721115415,,,,,2.223578207553109
0.4674943367390615,0.556726315725835,true,0.8540664327871617,1.536527438975011,1.6662439442820578,0.9233074069931276,0.002227351314583653,,,,,-0.1577462980701627
0.6039573436738175,0.46829454343088056,false,0.3216969788824632,-0.5120521939652694,-2.634062431512072,3.7224324397487902,-2.495538073201308,0.030917956310502596,0.21747108006939275,0.978888356493163,162.85408506061097,-1.134145235883326
0.557031130866888,0.47863189192648214,false,4.969935888042813,2.071332118634786,0.4308062713434966,0.6633701003065702,-1.008642659767057,0.002474140904436408,0.80949093913499,0.27531779313384086,173.47836736075422,1.6034069402351558
0.517051957465596,0.4303671388631588,false,1.439956703463375,1.2096281384760974,-1.4123375507543123,2.394741944098266,0.6451847905109951,0.7829188599530756,0.6240421631740328,1.8126532929125416,92.13379924360191,0.36461304609656375
0.5994739603132279,0.5615166167388068,false,1.1602817599574464,-0.936155209455871,1.9622192980417783,-0.6795502756800761,0.5667321295099417,0.12597436627564854,0.49128070953179914,1.2969453659553445,32.10023152972669,0.14866287213873078
0.5887291168735175,0.6330632751532353,false,4.144251692821753,-1.3070159099886682,-0.5976368309970636,2.7545623383513695,5.034887992693574,0.1322724292496226,0.7814577104031303,0.5982123774624543,76.92831687863642,1.4217222397975702
0.5742620071666574,0.5245717981220211,false,5.865574161004154,1.3919960027743146,0.5502207398617982,0.49634969617263,0.015756886393493486,0.02025406965049378,0.5951288265447727,0.5014838515742452,143.45484179434183,1.769100373478313
0.44804450521121714,0.41862930171343904,false,0.4187520526188575,-0.7848498483408348,0.6514823052029453,0.4090004208875264,-0.07490358949980058,0.05061378870091894,0.6244745123332051,0.8156867035127313,78.87331689147263,-0.8704762940784984
0.4991737632022854,0.5928432647316826,true,5.096111668236731,-0.7766743331331283,1.3615655244955565,-0.5536821142117008,0.02111945860572373,,,,,1.6284778309490735
0.5029020686187023,0.4766916463797348,false,1.8097238978645191,1.4508567687165397,-0.5327276336544698,0.7096871917783841,-0.11444815973645373,0.07881179557166643,0.070668567420854,0.950748927698969,77.15614982532753,0.5931742910256383
0.581453719589132,0.45068373596632016,false,4.271018199767696,-3.0567695970168636,-0.7182937225195589,2.0942871136233716,-0.000278557974836436,0.959805669870276,0.8508377059414008,1.5397033337575252,71.940002337333,1.4518522530929796
0.58172505204818,0.6227498549334203,false,0.8498138373117368,3.631148978367936,0.02800127696843918,-0.5417578327933621,-0.5427585879990364,0.8237373512532169,0.6427304054858672,1.067749689800913,118.60766975658125,-0.16273796841241508
0.5606671825200524,0.41477273544204146,false,3.2260310957247262,-0.7619879116797079,1.9429664707821697,0.42540365240742994,-0.06179986521648795,0.4474598678903806,0.15657212726238165,0.924036588629952,137.62047995390253,1.1712526187528807
0.5444699089749111,0.5346632658302173,true,1.1314014827080447,-2.2306644204169164,1.027410785625083,1.6146782692371902,2.339021338878871,,,,,0.12345711443343516
0.44693868305271306,0.454556948158084,false,0.6455050096730351,0.39308588976358416,1.7157644907615288,0.4043829357577331,-0.0841763590257496,0.2028994663957873,0.4986195055461749,0.3506412427854842,68.91652143778171,-0.43772230780683347
0.5801949629893792,0.5794532272401414,false,2.856863377643366,-0.25329899364898356,2.2468472461224156,1.0232381522913696,-0.736579619125175,0.817025871887275,0.18188904415901525,1.5625457766752389,179.80469364840752,1.0497243018893805
0.4554985950969478,0.4704619401822236,false,0.99130019774037,-0.5797221999682709,1.8914021282693487,0.14116341843028352,0.8983698825731592,0.144858745648962,0.8734882908690712,0.9688765360148484,34.59298580916474,-0.008737866467495572
0.5922233745938338,0.6169332828461335,true,38.56950162367588,0.7922970538859149,1.2148180436334135,0.3857513390165378,0.4674202564191714,,,,,3.6524618507904245
0.4462461928348311,0.5987932545252009,false,1.841276666295428,-3.463860933682948,2.6838740698040544,0.7166589566135997,0.7572582256514855,0.9654665967213468,0.662446373497075,2.036090610268284,172.56187503090675,0.610459171402893
0.6007988350308018,0.56648418903731,false,2.9936307425228783,1.906224013461954,1.753722475404884,2.0130790320713676,0.23387973907165083,0.3797469593403131,0.6072825588276183,1.590952656446786,84.9106640606369,1.096486945900671
0.4836300750465408,0.5405106700026074,false,0.597108189857812,1.4593429579182668,0.5487863860411626,0.5515704350387705,0.15495831908510171,0.9417554358790804,0.5842431657487034,1.8142062604697295,81.58910479824405,-0.5156569594659577
0.5363518313533482,0.47696174658537926,true,20.447181302966644,2.80246129339511,1.1114172765924089,0.37053640680749744,0.16810595092064645,,,,,3.0178450393931247
0.4430531390077976,0.443682405827058,false,1.6538005545384056,1.4334939461192835,0.6758088228466437,-0.1123026474051751,-0.6984479836831716,0.01037862411174883,0.8771475719752179,3.141924729922951,21.873770970572792,0.5030760056175223
0.5222895025443783,0.4601712388890881,false,1.652364020561225,3.962497919729667,0.31897083022527095,0.3361091488287975,2.897382156198005,0.03239821653797575,0.8989975491296138,2.563084172132381,160.9466848271831,0.5022070022542889
0.5663648594923439,0.5523594063901797,false,0.9753443714374868,2.1085234394504604,-2.040099183462846,1.080801181518959,1.73827684636845,0.4677649060539939,0.7649315110368504,1.7373180686315304,38.62970699304146,-0.02496466887090167
0.5691606832279056,0.6083800157317552,true,35.65680087009112,3.126570089095935,1.004973906337769,0.4524281810674535,0.27636792726842635,,,,,3.573939896410944
0.5974029335863149,0.6250113279398873,true,88.48528925967861,0.8487479474077868,0.7285119129238695,0.28028022791158824,0.229959809001459,,,,,4.482836315142822
0.522899679643715,0.52523696083662,false,0.3090401216273193,-1.2229287615636446,0.05629426358334344,2.8372159117228897,-0.2852314775263136,0.1600890932337521,0.27547405247157747,3.310961543546248,142.65028965244608,-1.1742841670592155
0.5026534083219367,0.4826704991288228,true,0.8434765834812346,-0.6004309417766108,3.923974771559165,0.3963928485676853,0.5697547057214672,,,,,-0.17022313851811294
0.5935900148406392,0.6341762192100296,false,2.0199386648308635,-0.3582523662222272,0.38251690710790753,0.41874941587103354,0.06436298130938622,0.005394958072445886,0.4404992058601973,4.489531122496806,5.24400383747472,0.7030671470070023
0.561306844883625,0.5575403386527692,false,9.620929100748068,-1.2365017571630432,-0.502811218764171,-1.2406047182512596,1.099009999641759,0.9964162584406514,0.8135156033838901,1.059444782165881,94.74713752935467,2.2639408401333974
0.4600972157112976,0.4681502954096199,false,12.83540014568037,1.0243439012881002,1.107269356857614,0.36991331111202874,-0.07931391220171718,0.518612311674837,0.4848478338784153,0.4693167857025613,175.9790519254522,2.5522069899711757
0.5954518607803978,0.5104161653649404,false,3.059318926843372,-2.406829556606487,0.1931904014710092,1.290130269331906,0.3748763472487288,0.9877726318125284,0.4433781600268551,2.720567163076556,92.82157388222396,1.118192318264257
0.46641875371810054,0.45412960657632234,true,12.91745478538902,1.3955508435500603,0.9793448143646548,0.572840074604096,0.3711871191282905,,,,,2.5585794809128886
0.48214197938919334,0.5223735088903424,false,27.11932484233169,1.6852041344960813,0.9306811308757638,0.9792037786066364,-0.1600465685965219,0.6208936268065417,0.21892021128959732,3.3749033740896337,169.31283099143923,3.300246567568045
0.5776315271602395,0.44060513372336874,true,4.672526715877189,-0.08211515233921875,0.5481779120098507,1.9936902063641004,0.17879120096480672,,,,,1.5416999780149565
0.603555983928737,0.6111341538379595,false,5.811228050965726,1.2831083049825671,1.005648213909838,0.5904155573530474,0.41442344332167735,0.4831451363705423,0.8270545971386167,0.7014305328235483,71.96697466960462,1.7597919170253289
0.4950002773337327,0.4443707679799679,true,6.347120819677489,1.2703985138207703,-0.3444760830325877,0.6621693218883267,0.5525768444433832,,,,,1.8480012958572714
0.5836388551666037,0.5456086314061575,false,2.604422988707095,1.9700529198384655,1.1747300080697964,0.4188024164283233,0.39184434414271535,0.1308956197189034,0.11850105763817328,1.0109699914438042,11.67504881583692,0.95721114921425
0.48453644890450226,0.5660489822852177,false,10.17010181019976,0.17878764045789552,0.5720249572631169,0.03314441845945437,0.1399071550146399,0.11731113357909388,0.6864278768351787,1.068750790051949,141.8198073451328,2.3194522208461286
0.47546468062882874,0.6133104298285222,false,0.5883959884441836,1.1521043385163543,0.5154247541400576,0.3898079594621636,-0.7834436299543008,0.9992466394553424,0.7022313874430178,2.5240181576801137,171.06097365933385,-0.5303551080140172
0.5868002536763774,0.594096011871188,false,20.12843464358201,2.5311376590054735,1.2088887222854183,1.461078252360557,-1.2602887271286942,0.9999050735374548,0.666667278016551,1.748545975127734,0.5356170504874136,3.002133474262527
0.5734211708352247,0.4377736087671163,false,27.162997428391257,-0.8802508780028041,0.6081182316032708,0.4516620664846649,3.562741926734245,0.019424003159537757,0.5479663770726423,0.3560500694126336,117.66877158485076,3.301855658471148
0.5325190416238066,0.5162306241939538,false,2.509951955672816,-1.3794697693730542,2.589494896833609,2.8840062971436935,-1.6719627331967764,0.9962015083413176,0.5977048792780765,2.7296137362714368,27.47012336804932,0.9202636117942893
0.4816682138350991,0.4263604767419278,false,2.3978952084690013,-0.4180392286506447,0.4862370746492559,0.24467926660586503,0.5861855977493493,0.9215020725220214,0.5923998138330168,1.7119887498367867,124.57400665248088,0.8745913560962578
0.4917742565485499,0.5112599060465182,false,13.01697860700366,1.1315457661767443,0.20979584776126847,0.22641915746988064,0.08215870332040753,0.6978493175916591,0.6403448667336581,0.44798661310263566,154.15188030499002,2.5662545520170177
0.491427208263162,0.5733273508390825,true,1.4728087938738612,0.7174219076401424,0.9030792153247124,1.121253613788144,0.08768481701297626,,,,,0.3871713217729667
0.5830157612280005,0.627891030366931,true,3.365020221292472,-0.6163899844301861,1.684853741988551,-1.5198904542904272,2.8375776039096867,,,,,1.2134339723780325
0.5771382362772289,0.5704882289063269,true,17.43510052474574,5.259357670932752,0.4585996355840896,0.4069425960683699,0.1781035842197491,,,,,2.8584854457975855
0.44708515227692425,0.5454620213463317,false,5.733003447389172,-0.812706980875929,1.29084375548527,0.7140371446499976,0.8034136596532372,0.2592548599037059,0.24149959410345945,5.4601825127314,175.69754438758883,1.7462395552498347
0.477181871312973,0.4720788099446358,false,2.1819235754056376,1.5976592082220475,0.998406184633636,0.27098600210994683,2.2853525744133347,0.9997210072985376,0.6703138937787758,1.873446015694822,32.97877922560558,0.7802068617771577
0.5883026256872117,0.439380997351959,false,13.544023714236836,0.7734832757895306,-0.034703894162214755,0.1492346620069691,0.1301072927610386,0.9278081727809914,0.5016182095632175,1.4697062655593855,154.36542350943162,2.605945395732789
0.6057401706778041,0.48228554630484055,false,5.171752612253435,-0.4792727328336346,-0.13442068088891612,1.394841827047183,1.7104990895247458,0.970909401114298,0.29495448005221836,0.5038447398552622,129.09867176553507,1.6432116276413793
0.5377433048338071,0.5896175365483002,true,5.700299202062473,1.824101431373324,0.7803782371155389,0.29462336008694934,0.20279000725004223,,,,,1.7405186650527766
0.4685627854432874,0.4972361730485277,true,1.1016625515296623,1.2611676016885185,0.7636839643110988,0.425511569785653,0.12707005012523986,,,,,0.09682044925458061
0.5421018951133062,0.5469491140358403,false,0.44949442199835815,-0.8026584342396961,1.5516721963808244,0.6915326176454809,0.3864175073207184,0.9399476258540248,0.413579592774318,1.1459820002293,42.254924584274136,-0.7996318344948266
0.602599392146119,0.4492643661055429,false,2.35679885695782,1.7900545388525413,2.3091474500007143,0.5278904720663431,1.202289749506884,0.00347677092280783,0.8197655474309893,4.994278181017639,148.48184928161106,0.8573042817285808
0.481884384960726,0.495507568886819,false,2.960218160806525,-0.995447091429248,-1.779059507295958,-0.15243528418571006,2.9559269460599125,0.13209171619894847,0.6931135201296044,1.0645622910489978,73.8593431774788,1.0852629685952155
0.4646508004016077,0.541427068240251,false,9.679995904950005,-0.47898340815659385,0.7232352401452279,0.36584276296774737,2.0155806960860563,0.3868666074267195,0.5695330919002808,3.8520661219463586,128.82277918061308,2.270061478246041
0.49192675552207155,0.6281855730164256,true,4.198609924995722,3.7008110284060383,1.191195072505414,0.6448143557249136,0.3204425481586458,,,,,1.4347535002674712
0.5583686280766643,0.43081834176477385,false,2.190541961662841,1.9464424333714765,0.8827827306545515,1.1155392751411228,-0.21283338621503745,0.2712037321017872,0.41894702395248307,3.660922553775899,80.1808161166101,0.7841489842914158
0.4498222759864243,0.5439636394876337,false,1.0649647931376225,3.8348518033701513,-3.2136783454780664,0.0980856535064637,2.7511767922540327,0.6600408729793491,0.7119386735315398,2.7707567934423945,86.20579394136709,0.0629417405282184
0.5544779931851236,0.5630370110501258,false,1.2552344895835768,-0.31588519997086484,1.2852229946375828,1.2451730406015975,-1.44032792131259,0.34202737529268096,0.8629376234446575,0.43979055545452334,152.16420939370173,0.2273223994202295
0.46068647338067914,0.4879656734697208,false,1.8545190043442108,1.229433729792028,-0.36816252471554767,0.06281446687939651,0.2490247861623012,0.8512615306311594,0.7571270585310785,0.4487897195209732,124.54451230397142,0.6176253655866759
0.5263429730498779,0.4500249061042363,true,13.805913605523733,1.516450887758715,0.8748828378854356,0.3613189964194142,0.2550175172752812,,,,,2.6250970225131693
0.5689196611588037,0.4116413220088027,false,0.6308959574062633,0.5889457610958936,1.6531798804220663,0.6355896868828665,0.3038790943730329,0.005358884404426953,0.8109130023168228,1.687292950676891,107.15520022834778,-0.4606143152875552
0.580145216036423,0.5820510408670034,false,9.136742670893923,-0.12394279610061253,-2.9942802547713647,0.4165652518937808,5.466695818815668,0.19683162427481693,0.4262341234406054,0.27671982814711776,131.82687447990168,2.2123039402067235
0.4782665985229983,0.43040874230119386,false,4.85674343278831,2.3116679303957133,0.6460763383349215,0.8502333175990338,0.997361568490502,0.8363218147651412,0.4039750721652547,1.7817114819025592,107.26166224941495,1.5803681377534762
0.569949948430685,0.5870868388530125,false,1.9303841649462912,3.950285471167184,-1.516792657735834,1.0898553990601414,-0.6857014365652222,0.6351192980938701,0.4286569446222656,1.8955714857373591,82.51054823141979,0.6577190323041011
0.4650357897528518,0.4887799260733724,false,1.2537750999819934,-2.246285756916675,0.17468343429937971,-0.18939513913457984,2.0382490130394,0.8302063850280114,0.2553699730864445,4.629490203492175,161.97660889945053,0.2261590800194295
0.5023140392612683,0.59328582300198,false,1.6367109053077509,-2.7654058324794084,0.23574035163306703,2.344671042528287,-2.3726084188002443,0.1905551061514775,0.46251652519693787,1.184351714886953,138.52977245192855,0.49268868249262665
0.5620317618560778,0.4212934438871378,false,1.6289106836423872,1.7876461889634545,-0.8114083767991077,2.546472092069793,-3.7783318001770096,0.8584401371996472,0.6522038685686754,1.943386222611066,63.01428311758896,0.4879114991679355
0.5617939353718903,0.5656169456909639,false,1.6762111353739844,-2.4298092321048954,0.11583245375496631,0.5026653158695946,0.46474814880034254,0.585883918180152,0.7952085463604085,2.3707704552805886,129.26863338279372,0.5165359698857455
0.5656103790940388,0.5882559917116047,false,8.819795725828413,4.79549451630052,0.4332830615627785,-0.8762604832472628,1.637659407538119,0.9302347542011614,0.2788123307410101,0.8932746930781675,30.676613019687775,2.1769987094135805
0.6033664090171378,0.5578117967284362,false,1.5026057453338169,2.223355520233281,1.306093836584287,0.46358734038733984,0.31750097540811634,0.9294607906618084,0.4238542506978791,1.438092741700244,73.59634341236375,0.4072007645405932
0.5187583266081838,0.4563629589914141,true,18.4166155600375,2.762601234835222,1.5301835922720644,0.6782878307688724,0.5542606608476729,,,,,2.913253276705314
0.48853572535088535,0.4522836236014332,true,1.803892816540569,2.7442816835777935,1.1520649092030708,0.7809428782231057,0.4932558072033885,,,,,0.5899470055408343
0.4613696374118522,0.5537757962551119,false,1.71757726595251,0.6553497760868403,1.1782081995235123,0.4023214483612556,0.349321995546461,0.22990765248258951,0.7485351911236144,0.5690377525894098,140.87030103742592,0.5409147315566164
0.5451345800638419,0.5202174836219853,false,5.605628585284181,1.9985471509022836,-0.24584496397484737,1.1759948611027395,1.5331082207929576,0.49653676016957304,0.3937376675202181,2.844175210110132,85.40655986400644,1.7237711974768017
0.5934827132348071,0.5684245657612688,true,1.3172670952201713,1.0472736308542063,0.8561844551557585,0.3655868741003908,0.2922052725054455,,,,,0.2755592079848377
0.5911910167606464,0.4142595388581796,false,4.316852051577494,1.676259602374441,-0.3433489848646024,0.4761000578480562,1.3446588001027693,0.347085555243839,0.7429377589597399,1.90332936277879,49.0703354154979,1.4625264448666593
0.4783779253871267,0.5282837507958956,true,162.495576629416,-0.19801653467265035,0.8227589046231099,0.2568646065577612,0.8275205770801602,,,,,5.090650780657246
0.4715805962269602,0.5792976601229457,true,30.625630644497196,1.2311806120083988,1.4208589290316838,2.012122455878921,0.8036933646972009,,,,,3.421837261126247
0.5706705741243572,0.49858038973087854,false,12.672463280236853,0.3562482983611312,0.1353185475373363,1.6991513612705822,-0.5620530393231873,0.8600525916025881,0.7769776038771626,2.38395085348283,97.03178041712005,2.539431393765918
0.5117730194973441,0.41886442198846213,false,0.2553300787026441,-0.527337077838587,0.9353331880681164,0.17802621334131313,0.2943603701433256,0.3206065311531275,0.7410272691495435,0.7989328685214201,98.31236350417898,-1.3651981445862824
0.4453387431460116,0.5656184649218855,false,4.144112219965669,2.136278700391891,0.5961831743394969,1.6159125719732363,-2.1006110547053956,0.7977127035080136,0.15129247140011512,1.2849266571638969,179.5700857381476,1.421688584698068
0.5814710786216422,0.4307084402116602,true,17.523477608453035,1.7564203785688612,1.2645911888043542,0.3175024052190166,0.3469712177988612,,,,,2.8635415594441547
0.6055778090649749,0.576862061553307,false,3.008556801900044,1.2792147717383986,1.0295729815219077,0.5032090618475228,0.08578538265720603,0.06459983280992301,0.3097247771092796,3.0340515559112036,39.44908414284378,1.1014604959720462
0.5027094899079012,0.630151654402514,true,7.817358438347661,2.220012760642113,1.4934666657165203,0.73452934130163,0.6046973840579924,,,,,2.056346701883716
0.48293494041978974,0.4720237187285248,false,4.344848840735586,1.068873553143343,1.1324078597746123,0.05873026850311097,0.1010422137178386,0.36314375024355594,0.4765440996263467,0.7060759024600284,46.55389093626227,1.4689909688683718
0.5346550243494613,0.5854042425461077,true,7.126992544270058,0.6207388541827756,1.2856475804652772,0.5307924339682775,0.1913029995472314,,,,,1.963889342394598
0.4823028295374307,0.4802225010919303,false,3.150826667454126,1.7338243371915003,-0.6141303770558667,1.9403145064753595,0.29455904725966153,0.3915553799196594,0.1679949352568928,8.266884678376902,75.3051074675892,1.1476648525201545
0.6030654111054126,0.48659184535291233,false,1.2191782427098246,0.6432122580448141,1.4882819026343874,0.6845517496848056,-0.7047591017700894,0.9902529343301668,0.7572889705927696,2.3424432751312363,157.23402601977196,0.19817706024460738
0.48133847781348926,0.6062765234562655,false,2.423698991258413,0.22896114600050765,1.413956443549203,0.28135257957198856,0.469527987574346,0.7598812112691592,0.9262746980688548,1.6467251968161012,148.23399827888267,0.8852948819725198
0.4971812884607548,0.5512002850679414,false,2.1017224714144285,-2.119800692962384,0.145030835911387,1.1060306573156844,1.1295334196769633,0.9017503087497672,0.5221040113603732,8.169178214451176,32.69343639194101,0.7427572330121645
0.48389054156668226,0.4470147535492208,false,1.887058756637587,2.156226446604391,0.7672462915652878,-0.2953512605124876,2.4625001551899257,0.9556799259326172,0.8006737704678094,2.3015488644240483,94.72998746803168,0.6350194034944343
0.4860865706085645,0.5803698450720479,false,0.9574432111321842,2.371167493560794,1.5528321182351976,1.3594451705111623,0.4612318650163309,0.7711625842069516,0.37997041233471474,1.802248735348151,0.878331997731463,-0.043488869208738276
0.5263529408098947,0.5780845261851011,true,8.82624162202981,2.0175203671883772,1.1629683599220495,0.47354746187841507,0.1795639041031519,,,,,2.177729286637354
0.45137221629778446,0.5775492733027245,false,2.925609277040982,-3.109173536940636,1.3760086270934937,2.0129535379111094,0.505087839903007,0.003441556359153013,0.41282722185565657,0.18696680172091912,27.20334614222204,1.0735027588354904
0.47498770291561226,0.4476219468999869,false,1.6724884038203902,-1.5977605505031984,0.16393677464128265,-0.699888592045461,1.491057420621135,0.06132963788848075,0.5867734890906178,0.6781049530443485,145.63349125373304,0.5143125795554867
0.4902046531091667,0.5887355007683599,true,6.688418368033754,2.430777125367821,0.956294681855622,0.25789242874379653,0.08493646575396505,,,,,1.9003774288548867
0.4575317613619026,0.4145019615320845,false,14.568734589098549,0.3022289074909331,2.1517368716027025,0.7565573861985162,0.7776196092522644,0.18421634292951064,0.7140235238226874,4.800582081292271,171.91334292022856,2.678877765996037
0.5389653426250534,0.4510224598019699,false,7.621723006810688,-3.7422325554329063,2.3032190424866545,0.29969283555196136,0.4578737503950039,0.642778790408759,0.5239198241447384,1.9443388398685053,40.155480950852095,2.031002460517455
0.599697429993572,0.5116328812464734,false,1.4118928185442448,3.116212511929306,1.3399141210685852,0.6453852086114,0.13169662621771994,0.7606566845057928,0.23227876096262187,27.608602488961637,127.725219433906,0.34493122864335785
0.5793442237021241,0.5375133165525936,false,1.834196753684599,1.0519190311194944,0.997144559477178,0.6782446665035099,0.3089112223624882,0.9455240527761196,0.4231129066546829,3.436595031447085,150.57131579462705,0.6066066492603199
0.47266762256200273,0.5925978962056637,false,5.580647592042224,-0.4704040928740406,0.8924869660967143,2.086105109637237,0.4024394604366479,0.07343106244628715,0.6737280998532951,3.086808244237796,59.09076190003181,1.7193048255807977
0.5293354623406867,0.4566041498431817,false,3.0274097920279477,3.626174179817428,-1.204576394603916,0.4501136615337401,0.9324711855795766,0.9952113841228972,0.5603900272502302,1.7566017477685414,71.49878162966209,1.1077073998089397
0.5565799475408257,0.523236486965137,false,1.12761686899134,2.821923454959001,0.11469976365243456,0.08290477221683135,0.8840485094701659,0.19612884298528185,0.8444584300515342,1.266761441289345,77.83858989325905,0.12010644023047069
